# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Feb 25 20:07:02 2019
#
# User preference: *
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_disc:        Year of Discovery
#
pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,ra_str,ra,dec_str,dec,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_disc
76.05017800,0.00102600,-0.00102600,0,19h27m42.23s,291.925972,+38d00m50.8s,38.014122,,,,,,,,,1.740,0.540,-0.540,0,2014
10.38122700,0.00001600,-0.00001600,0,19h25m27.55s,291.364773,+37d36m33.1s,37.609184,,,,,,,,,2.180,0.140,-0.140,0,2014
24.57085800,0.00006900,-0.00006900,0,19h25m27.55s,291.364773,+37d36m33.1s,37.609184,,,,,,,,,2.000,0.140,-0.140,0,2014
13.06085500,0.00016400,-0.00016400,0,19h22m54.88s,290.728675,+37d15m09.5s,37.252649,,,,,,,,,1.360,0.590,-0.590,0,2014
21.85372200,0.00018700,-0.00018700,0,19h22m54.88s,290.728675,+37d15m09.5s,37.252649,,,,,,,,,1.640,0.680,-0.680,0,2014
16.56808700,0.00006500,-0.00006500,0,19h29m52.74s,292.469762,+37d34m04.1s,37.567794,,,,,,,,,2.670,1.450,-1.450,0,2014
47.33277300,0.00045600,-0.00045600,0,19h29m52.74s,292.469762,+37d34m04.1s,37.567794,,,,,,,,,2.470,1.350,-1.350,0,2014
40.80623100,0.00053800,-0.00053800,0,19h28m10.71s,292.044615,+37d22m34.5s,37.376246,,,,,,,,,3.330,0.740,-0.740,0,2014
140.10126100,0.00367800,-0.00367800,0,19h28m10.71s,292.044615,+37d22m34.5s,37.376246,,,,,,,,,2.830,0.580,-0.580,0,2014
6.84626200,0.00006300,-0.00006300,0,19h22m02.51s,290.510478,+41d14m41.4s,41.244820,,,,,,,,,1.860,0.450,-0.450,0,2014
17.02893700,0.00013600,-0.00013600,0,19h22m02.51s,290.510478,+41d14m41.4s,41.244820,,,,,,,,,2.630,0.550,-0.550,0,2014
43.13061700,0.00065800,-0.00065800,0,19h22m02.51s,290.510478,+41d14m41.4s,41.244820,,,,,,,,,2.490,0.540,-0.540,0,2014
67.83102400,0.00139600,-0.00139600,0,19h22m02.51s,290.510478,+41d14m41.4s,41.244820,,,,,,,,,2.590,0.550,-0.550,0,2014
6.61833000,0.00004800,-0.00004800,0,19h37m56.25s,294.484378,+44d10m00.9s,44.166916,,,,,,,,,2.480,1.200,-1.200,0,2014
107.72360100,0.00164300,-0.00164300,0,19h37m56.25s,294.484378,+44d10m00.9s,44.166916,,,,,,,,,3.890,1.890,-1.890,0,2014
3.35372800,0.00000700,-0.00000700,0,19h59m19.29s,299.830387,+47d09m26.9s,47.157461,,,,,,,,,1.980,0.090,-0.090,0,2014
6.87745000,0.00001600,-0.00001600,0,19h59m19.29s,299.830387,+47d09m26.9s,47.157461,,,,,,,,,2.130,0.110,-0.110,0,2014
28.46451500,0.00018000,-0.00018000,0,19h59m19.29s,299.830387,+47d09m26.9s,47.157461,,,,,,,,,2.270,0.120,-0.120,0,2014
25.93413800,0.00014200,-0.00014200,0,19h27m54.28s,291.976175,+38d03m18.3s,38.055075,,,,,,,,,2.550,0.470,-0.470,0,2014
83.44639300,0.00076100,-0.00076100,0,19h27m54.28s,291.976175,+38d03m18.3s,38.055075,,,,,,,,,3.380,0.690,-0.690,0,2014
5.32671800,0.00003500,-0.00003500,0,19h20m51.64s,290.215171,+41d46m33.5s,41.775967,,,,,,,,,2.470,1.150,-1.150,0,2014
8.12789900,0.00014900,-0.00014900,0,19h20m51.64s,290.215171,+41d46m33.5s,41.775967,,,,,,,,,1.690,0.800,-0.800,0,2014
15.33480000,,,0,19h28m56.82s,292.236769,+41d05m09.2s,41.085876,9.11000,,,1,2895.31000,,,1,4.000,,,0,2011
31.33090000,,,0,19h28m56.82s,292.236769,+41d05m09.2s,41.085876,13.80000,,,1,4385.87000,,,1,4.900,,,0,2011
11.47609400,0.00007100,-0.00007100,0,18h48m48.02s,282.200100,+44d25m20.3s,44.422302,,,,,,,,,2.010,0.400,-0.400,0,2014
25.26288700,0.00059900,-0.00059900,0,18h48m48.02s,282.200100,+44d25m20.3s,44.422302,,,,,,,,,1.770,0.370,-0.370,0,2014
10.43547805,0.00002700,-0.00002700,0,18h52m00.72s,283.002980,+44d17m03.2s,44.284233,,,,,,,,,1.230,0.080,-0.070,0,2014
7.41086267,0.00003305,-0.00003305,0,18h52m00.72s,283.002980,+44d17m03.2s,44.284233,,,,,,,,,0.950,0.060,-0.060,0,2014
5.24972541,0.00004062,-0.00004062,0,18h52m00.72s,283.002980,+44d17m03.2s,44.284233,,,,,,,,,0.660,0.050,-0.050,0,2016
2.97135300,0.00001700,-0.00001700,0,19h56m30.61s,299.127524,+47d35m37.8s,47.593830,,,,,,,,,1.430,0.770,-0.770,0,2014
6.05734200,0.00003700,-0.00003700,0,19h56m30.61s,299.127524,+47d35m37.8s,47.593830,,,,,,,,,1.790,0.960,-0.960,0,2014
10.93730400,0.00007300,-0.00007300,0,19h56m30.61s,299.127524,+47d35m37.8s,47.593830,,,,,,,,,2.250,1.220,-1.220,0,2014
2.93653200,0.00000900,-0.00000900,0,19h25m12.53s,291.302209,+47d41m51.9s,47.697758,,,,,,,,,1.500,0.860,-0.860,0,2014
8.01492700,0.00005200,-0.00005200,0,19h25m12.53s,291.302209,+47d41m51.9s,47.697758,,,,,,,,,1.980,1.150,-1.150,0,2014
11.63478800,0.00013400,-0.00013400,0,19h31m41.47s,292.922774,+38d28m38.2s,38.477274,,,,,,,,,1.540,0.840,-0.840,0,2014
33.19786100,0.00089400,-0.00089400,0,19h31m41.47s,292.922774,+38d28m38.2s,38.477274,,,,,,,,,1.840,1.000,-1.000,0,2014
10.30068200,0.00025400,-0.00025400,0,19h29m55.13s,292.479713,+38d30m53.7s,38.514927,,,,,,,,,2.340,0.450,-0.450,0,2014
16.08813400,0.00016400,-0.00016400,0,19h29m55.13s,292.479713,+38d30m53.7s,38.514927,,,,,,,,,3.380,0.640,-0.640,0,2014
35.67606200,0.00064100,-0.00064100,0,19h29m55.13s,292.479713,+38d30m53.7s,38.514927,,,,,,,,,3.330,0.740,-0.740,0,2014
14.12841000,0.00011100,-0.00011100,0,19h34m16.36s,293.568150,+39d02m10.8s,39.036326,,,,,,,,,2.870,1.350,-1.350,0,2014
31.88400000,,,0,19h34m16.36s,293.568150,+39d02m10.8s,39.036326,0.05200,0.01400,-0.01100,0,16.60000,4.40000,-3.60000,0,2.900,1.270,-0.280,0,2013
48.64800000,,,0,19h34m16.36s,293.568150,+39d02m10.8s,39.036326,0.05100,0.01600,-0.01400,0,16.30000,5.00000,-4.30000,0,2.800,1.230,-0.270,0,2013
17.32400000,,,0,19h06m19.96s,286.583175,+39d04m38.0s,39.077209,0.27500,0.13100,-0.12600,0,87.30000,41.70000,-39.90000,0,2.920,0.730,-0.630,0,2013
33.00600000,,,0,19h06m19.96s,286.583175,+39d04m38.0s,39.077209,0.20200,0.05700,-0.04900,0,64.20000,18.10000,-15.70000,0,3.360,0.830,-0.720,0,2013
30.16054600,0.00031100,-0.00031100,0,19h20m25.73s,290.107193,+38d42m08.0s,38.702235,,,,,,,,,4.070,0.160,-0.160,0,2014
51.07877500,0.00089000,-0.00089000,0,19h20m25.73s,290.107193,+38d42m08.0s,38.702235,,,,,,,,,3.590,0.430,-0.430,0,2014
12.30968100,0.00005100,-0.00005100,0,19h09m33.89s,287.391224,+42d11m41.4s,42.194836,,,,,,,,,3.620,0.710,-0.710,0,2014
35.73600000,,,0,19h09m33.89s,287.391224,+42d11m41.4s,42.194836,0.15500,0.02300,-0.01900,0,49.40000,7.20000,-5.90000,0,4.300,1.720,-0.410,0,2013
54.41400000,,,0,19h09m33.89s,287.391224,+42d11m41.4s,42.194836,0.11800,0.01700,-0.01400,0,37.50000,5.50000,-4.50000,0,3.100,1.240,-0.300,0,2013
5.91230000,,,0,19h28m32.89s,292.137029,+42d25m45.9s,42.429420,1.51000,,,1,479.90000,,,1,3.600,,,0,2011
8.98580000,,,0,19h28m32.89s,292.137029,+42d25m45.9s,42.429420,1.36000,,,1,432.23000,,,1,3.400,,,0,2011
2.13954200,0.00000600,-0.00000600,0,19h25m33.72s,291.390510,+42d10m50.1s,42.180588,,,,,,,,,1.450,0.700,-0.700,0,2014
4.80709100,0.00000900,-0.00000900,0,19h25m33.72s,291.390510,+42d10m50.1s,42.180588,,,,,,,,,2.010,0.970,-0.970,0,2014
14.64600800,0.00013900,-0.00013900,0,19h36m25.97s,294.108191,+44d46m14.5s,44.770699,,,,,,,,,2.820,1.120,-1.120,0,2014
36.33737300,0.00011100,-0.00011100,0,19h36m25.97s,294.108191,+44d46m14.5s,44.770699,,,,,,,,,5.310,2.060,-2.060,0,2014
9.22052400,0.00034100,-0.00034100,0,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,,,,,,,,,1.010,0.250,-0.250,0,2014
13.63872300,0.00049100,-0.00049100,0,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,,,,,,,,,1.200,0.290,-0.290,0,2014
24.80600000,,,0,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,0.19200,0.11300,-0.11400,0,61.00000,35.90000,-36.10000,0,2.460,1.000,-0.200,0,2013
44.34700000,,,0,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,0.17700,0.05100,-0.05300,0,56.20000,16.20000,-16.70000,0,3.100,1.260,-0.250,0,2013
11.00815100,0.00002900,-0.00002900,0,19h34m27.29s,293.613726,+47d50m20.4s,47.838998,,,,,,,,,2.130,0.260,-0.260,0,2014
92.74371100,0.00141300,-0.00141300,0,19h34m27.29s,293.613726,+47d50m20.4s,47.838998,,,,,,,,,1.820,0.120,-0.120,0,2014
12.69914900,0.00007100,-0.00007100,0,19h32m35.16s,293.146491,+47d43m46.7s,47.729649,,,,,,,,,2.240,0.980,-0.980,0,2014
37.51445600,0.00035000,-0.00035000,0,19h32m35.16s,293.146491,+47d43m46.7s,47.729649,,,,,,,,,2.610,1.180,-1.180,0,2014
2.63386700,0.00001200,-0.00001200,0,19h25m33.82s,291.390905,+48d03m56.2s,48.065609,,,,,,,,,1.340,0.580,-0.580,0,2014
6.18667600,0.00005900,-0.00005900,0,19h25m33.82s,291.390905,+48d03m56.2s,48.065609,,,,,,,,,1.120,0.490,-0.490,0,2014
1.79630200,0.00000900,-0.00000900,0,19h22m42.27s,290.676145,+48d17m39.4s,48.294289,,,,,,,,,1.240,0.250,-0.250,0,2014
3.46809500,0.00002300,-0.00002300,0,19h22m42.27s,290.676145,+48d17m39.4s,48.294289,,,,,,,,,1.370,0.270,-0.270,0,2014
5.91432300,0.00005400,-0.00005400,0,19h22m42.27s,290.676145,+48d17m39.4s,48.294289,,,,,,,,,1.330,0.270,-0.270,0,2014
29.22128900,0.00037000,-0.00037000,0,19h22m42.27s,290.676145,+48d17m39.4s,48.294289,,,,,,,,,1.770,0.430,-0.430,0,2014
20.34219900,0.00008400,-0.00008400,0,19h23m42.59s,290.927458,+48d26m36.8s,48.443550,,,,,,,,,2.330,1.060,-1.060,0,2014
44.85189600,0.00024700,-0.00024700,0,19h23m42.59s,290.927458,+48d26m36.8s,48.443550,,,,,,,,,3.260,1.490,-1.490,0,2014
6.09732600,0.00006400,-0.00006400,0,19h15m39.94s,288.916426,+39d35m41.0s,39.594717,,,,,,,,,1.670,0.800,-0.800,0,2014
19.30577200,0.00013500,-0.00013500,0,19h15m39.94s,288.916426,+39d35m41.0s,39.594717,,,,,,,,,2.850,1.360,-1.360,0,2014
56.63374200,0.00090800,-0.00090800,0,19h15m39.94s,288.916426,+39d35m41.0s,39.594717,,,,,,,,,2.670,1.270,-1.270,0,2014
34.54500000,0.00050000,-0.00050000,0,19h49m51.68s,297.465344,+42d52m58.3s,42.882850,0.02300,0.02100,-0.02100,0,7.30000,6.80000,-6.80000,0,2.150,0.100,-0.100,0,2014
125.85180000,0.00760000,-0.00760000,0,19h49m51.68s,297.465344,+42d52m58.3s,42.882850,0.42000,0.05000,-0.05000,0,132.00000,17.00000,-17.00000,0,11.590,0.190,-0.190,0,2014
66.06340000,0.01140000,-0.01140000,0,19h49m51.68s,297.465344,+42d52m58.3s,42.882850,0.01300,0.00300,-0.00300,0,4.00000,0.90000,-0.90000,0,2.680,0.170,-0.170,0,2014
10.33840000,0.00030000,-0.00030000,0,19h53m23.60s,298.348324,+47d29m28.4s,47.491226,0.01419,0.00444,-0.00463,0,4.51000,1.41000,-1.47000,0,3.350,0.220,-0.220,0,2011
13.28840000,0.00050000,-0.00050000,0,19h53m23.60s,298.348324,+47d29m28.4s,47.491226,0.01259,0.00387,-0.00406,0,4.00000,1.23000,-1.29000,0,3.140,0.200,-0.200,0,2011
14.58934700,0.00006600,-0.00006600,0,19h05m38.40s,286.409984,+42d40m53.6s,42.681553,,,,,,,,,2.250,1.220,-1.220,0,2014
36.77031000,0.00018300,-0.00018300,0,19h05m38.40s,286.409984,+42d40m53.6s,42.681553,,,,,,,,,2.700,1.390,-1.390,0,2014
3.54651100,0.00001600,-0.00001600,0,19h11m39.93s,287.916357,+42d26m14.3s,42.437302,,,,,,,,,2.160,0.940,-0.940,0,2014
5.70078600,0.00005500,-0.00005500,0,19h11m39.93s,287.916357,+42d26m14.3s,42.437302,,,,,,,,,1.880,0.820,-0.820,0,2014
2.58082700,0.00002000,-0.00002000,0,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,,,,,,,,,1.320,0.140,-0.140,0,2014
3.71533500,0.00003300,-0.00003300,0,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,,,,,,,,,1.470,0.150,-0.150,0,2014
7.05567900,0.00004300,-0.00004300,0,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,,,,,,,,,2.230,0.210,-0.210,0,2014
11.97901000,0.00010100,-0.00010100,0,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,,,,,,,,,2.670,0.350,-0.350,0,2014
20.83423700,0.00018400,-0.00018400,0,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,,,,,,,,,2.350,0.220,-0.220,0,2014
19.25419600,0.00007900,-0.00007900,0,19h05m25.93s,286.358057,+42d24m23.4s,42.406509,,,,,,,,,3.070,1.300,-1.300,0,2014
54.15574300,0.00046600,-0.00046600,0,19h05m25.93s,286.358057,+42d24m23.4s,42.406509,,,,,,,,,3.830,1.630,-1.630,0,2014
3.70121200,0.00002500,-0.00002500,0,19h09m34.08s,287.392009,+46d03m33.5s,46.059312,,,,,,,,,1.770,0.830,-0.830,0,2014
6.62640000,0.00002800,-0.00002800,0,19h09m34.08s,287.392009,+46d03m33.5s,46.059312,,,,,,,,,2.710,1.270,-1.270,0,2014
12.64516400,0.00018100,-0.00018100,0,19h01m23.00s,285.345843,+45d22m04.0s,45.367786,,,,,,,,,1.220,0.640,-0.640,0,2014
21.52625800,0.00033600,-0.00033600,0,19h01m23.00s,285.345843,+45d22m04.0s,45.367786,,,,,,,,,1.170,0.620,-0.620,0,2014
33.88405400,0.00068500,-0.00068500,0,19h01m23.00s,285.345843,+45d22m04.0s,45.367786,,,,,,,,,1.360,0.720,-0.720,0,2014
10.86438400,0.00005100,-0.00004600,0,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,,,,,,,,,1.610,0.290,-0.270,0,2014
5.84163660,0.00001000,-0.00001000,0,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,,,,,,,,,2.000,0.330,-0.320,0,2014
19.85029100,0.00006100,-0.00005700,0,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,,,,,,,,,2.090,0.330,-0.320,0,2014
34.14211000,0.00025000,-0.00025000,0,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,,,,,,,,,1.530,0.270,-0.250,0,2014
63.33627000,0.00060000,-0.00062000,0,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,,,,,,,,,1.800,0.310,-0.300,0,2014
38.87182600,0.00015300,-0.00015300,0,18h52m50.20s,283.209159,+48d46m39.5s,48.777645,,,,,,,,,2.870,0.520,-0.520,0,2014
74.92013700,0.00012000,-0.00012000,0,18h52m50.20s,283.209159,+48d46m39.5s,48.777645,,,,,,,,,6.540,1.180,-1.180,0,2014
10.47546400,0.00002700,-0.00002700,0,18h52m09.55s,283.039792,+48d49m31.3s,48.825359,,,,,,,,,1.960,0.100,-0.100,0,2014
22.92881000,0.00038000,-0.00038000,0,18h52m09.55s,283.039792,+48d49m31.3s,48.825359,,,,,,,,,1.930,0.220,-0.220,0,2014
77.47363300,0.00061500,-0.00061500,0,18h52m09.55s,283.039792,+48d49m31.3s,48.825359,,,,,,,,,2.500,0.200,-0.200,0,2014
2.92712800,0.00003300,-0.00003300,0,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,,,,,,,,,1.320,0.270,-0.270,0,2014
6.88587500,0.00004000,-0.00004000,0,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,,,,,,,,,2.650,0.630,-0.630,0,2014
15.05478600,0.00018900,-0.00018900,0,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,,,,,,,,,1.860,0.380,-0.380,0,2014
38.28548900,0.00142800,-0.00142800,0,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,,,,,,,,,1.870,0.390,-0.390,0,2014
29.33434000,0.00815000,-0.00815000,0,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,0.03600,0.00400,-0.00400,0,11.30000,1.40000,-1.40000,0,3.900,0.200,-0.200,0,2012
60.32310500,0.00024400,-0.00024400,0,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,2.01000,0.16000,-0.16000,0,640.00000,50.00000,-50.00000,0,12.300,0.400,-0.400,0,2012
143.34394000,0.00858000,-0.00858000,0,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,0.07300,0.00800,-0.00800,0,23.10000,2.70000,-2.70000,0,8.800,0.500,-0.500,0,2012
10.44634700,0.00004300,-0.00004300,0,19h41m09.29s,295.288694,+48d35m59.0s,48.599720,,,,,,,,,1.670,0.760,-0.760,0,2014
40.71495500,0.00024500,-0.00024500,0,19h41m09.29s,295.288694,+48d35m59.0s,48.599720,,,,,,,,,2.250,1.040,-1.040,0,2014
2.50855300,0.00001200,-0.00001200,0,18h55m55.91s,283.982968,+49d13m58.8s,49.232990,,,,,,,,,1.350,0.720,-0.720,0,2014
5.41902600,0.00003200,-0.00003200,0,18h55m55.91s,283.982968,+49d13m58.8s,49.232990,,,,,,,,,1.350,0.720,-0.720,0,2014
13.75124300,0.00008100,-0.00008100,0,18h55m55.91s,283.982968,+49d13m58.8s,49.232990,,,,,,,,,1.750,0.940,-0.940,0,2014
30.18410400,0.00020300,-0.00020300,0,19h37m16.08s,294.316985,+43d37m45.6s,43.629345,,,,,,,,,4.060,0.850,-0.850,0,2014
127.28218400,0.00042700,-0.00042700,0,19h37m16.08s,294.316985,+43d37m45.6s,43.629345,,,,,,,,,12.450,2.540,-2.540,0,2014
1.93705500,0.00000400,-0.00000400,0,18h52m32.51s,283.135465,+43d39m25.4s,43.657055,,,,,,,,,0.890,0.050,-0.050,0,2014
7.06114900,0.00001900,-0.00001900,0,18h52m32.51s,283.135465,+43d39m25.4s,43.657055,,,,,,,,,1.140,0.090,-0.090,0,2014
3.29570900,0.00000200,-0.00000200,0,19h37m46.02s,294.441763,+40d33m27.3s,40.557587,,,,,,,,,2.860,0.210,-0.210,0,2014
5.31594600,0.00000700,-0.00000700,0,19h37m46.02s,294.441763,+40d33m27.3s,40.557587,,,,,,,,,2.170,0.150,-0.150,0,2014
9.65347100,0.00001500,-0.00001500,0,19h37m46.02s,294.441763,+40d33m27.3s,40.557587,,,,,,,,,2.750,0.210,-0.210,0,2014
1.49914695,0.00000280,-0.00000280,0,19h37m46.02s,294.441763,+40d33m27.3s,40.557587,,,,,,,,,1.200,0.060,-0.030,0,2016
5.48700000,,,0,19h56m53.83s,299.224311,+40d20m35.5s,40.343182,0.03300,0.00800,-0.00600,0,10.50000,2.60000,-2.00000,0,3.600,0.900,-0.360,0,2013
8.29100000,,,0,19h56m53.83s,299.224311,+40d20m35.5s,40.343182,0.01900,0.00800,-0.00700,0,6.00000,2.40000,-2.20000,0,3.300,0.820,-0.330,0,2013
16.73866100,0.00014500,-0.00014500,0,19h56m53.83s,299.224311,+40d20m35.5s,40.343182,,,,,,,,,2.710,0.410,-0.410,0,2014
4.64618600,0.00002500,-0.00002500,0,19h14m09.28s,288.538671,+40d36m58.1s,40.616140,,,,,,,,,1.520,0.100,-0.100,0,2014
7.24019300,0.00003200,-0.00003200,0,19h14m09.28s,288.538671,+40d36m58.1s,40.616140,,,,,,,,,2.350,0.190,-0.190,0,2014
17.32664400,0.00013700,-0.00013700,0,19h14m09.28s,288.538671,+40d36m58.1s,40.616140,,,,,,,,,2.470,0.240,-0.240,0,2014
44.84097500,0.00043900,-0.00043900,0,19h14m09.28s,288.538671,+40d36m58.1s,40.616140,,,,,,,,,2.270,0.150,-0.150,0,2014
10.42080000,0.00090000,-0.00080000,0,19h51m10.83s,297.795132,+40d25m03.7s,40.417703,0.02341,0.00286,-0.00274,0,7.44000,0.91000,-0.87000,0,2.430,0.090,-0.090,0,2013
13.07290000,0.00120000,-0.00120000,0,19h51m10.83s,297.795132,+40d25m03.7s,40.417703,0.01145,0.00205,-0.00182,0,3.64000,0.65000,-0.58000,0,2.200,0.070,-0.070,0,2013
9.69492800,0.00009000,-0.00009000,0,19h43m08.44s,295.785154,+40d26m22.4s,40.439550,,,,,,,,,2.120,1.020,-1.020,0,2014
15.38231000,0.00017100,-0.00017100,0,19h43m08.44s,295.785154,+40d26m22.4s,40.439550,,,,,,,,,2.160,1.040,-1.040,0,2014
5.92365300,0.00002800,-0.00002800,0,19h50m02.36s,297.509851,+46d57m40.6s,46.961281,,,,,,,,,1.560,0.140,-0.140,0,2014
105.35638300,0.00085700,-0.00085700,0,19h50m02.36s,297.509851,+46d57m40.6s,46.961281,,,,,,,,,2.510,0.180,-0.180,0,2014
20.86130000,0.00020000,-0.00020000,0,19h36m05.52s,294.023014,+45d51m11.1s,45.853081,,,,,,,,,5.500,1.100,-1.100,0,2011
42.63180000,0.00050000,-0.00050000,0,19h36m05.52s,294.023014,+45d51m11.1s,45.853081,4.70000,,,1,1493.70000,,,1,5.300,1.100,-1.100,0,2011
87.64510000,0.00140000,-0.00140000,0,19h36m05.52s,294.023014,+45d51m11.1s,45.853081,6.80000,,,1,2161.24400,,,1,3.900,0.800,-0.800,0,2014
13.93069800,0.00010800,-0.00010800,0,19h15m21.45s,288.839363,+46d59m12.3s,46.986744,,,,,,,,,1.190,0.560,-0.560,0,2014
56.47542000,0.00020700,-0.00020700,0,19h15m21.45s,288.839363,+46d59m12.3s,46.986744,,,,,,,,,3.380,1.580,-1.580,0,2014
92.87612500,0.00078500,-0.00078500,0,19h15m21.45s,288.839363,+46d59m12.3s,46.986744,,,,,,,,,2.470,1.150,-1.150,0,2014
9.17609200,0.00005700,-0.00005700,0,18h48m14.71s,282.061290,+47d05m07.8s,47.085491,,,,,,,,,1.700,0.330,-0.330,0,2014
19.73828600,0.00020500,-0.00020500,0,18h48m14.71s,282.061290,+47d05m07.8s,47.085491,,,,,,,,,1.430,0.280,-0.280,0,2014
1.77241900,0.00001200,-0.00001200,0,19h53m34.99s,298.395772,+42d27m35.1s,42.459756,,,,,,,,,1.290,0.250,-0.250,0,2014
19.74741200,0.00006800,-0.00006800,0,19h53m34.99s,298.395772,+42d27m35.1s,42.459756,,,,,,,,,3.150,0.610,-0.610,0,2014
14.97041800,0.00011400,-0.00011400,0,19h53m10.78s,298.294935,+48d46m31.7s,48.775459,,,,,,,,,2.530,0.310,-0.310,0,2014
32.27327300,0.00081900,-0.00081900,0,19h53m10.78s,298.294935,+48d46m31.7s,48.775459,,,,,,,,,2.570,0.420,-0.420,0,2014
2.46106900,0.00001300,-0.00001300,0,19h38m41.79s,294.674114,+42d04m32.1s,42.075588,,,,,,,,,0.830,0.120,-0.120,0,2014
5.96039200,0.00000500,-0.00000500,0,19h38m41.79s,294.674114,+42d04m32.1s,42.075588,,,,,,,,,2.900,0.430,-0.430,0,2014
96.10114100,0.00091800,-0.00091800,0,19h52m05.54s,298.023104,+43d21m48.7s,43.363522,,,,,,,,,3.770,0.780,-0.780,0,2014
265.46933500,0.00622300,-0.00622300,0,19h52m05.54s,298.023104,+43d21m48.7s,43.363522,,,,,,,,,4.150,0.960,-0.960,0,2014
2.24050800,0.00000600,-0.00000600,0,19h23m18.25s,290.826023,+44d11m02.8s,44.184109,,,,,,,,,1.060,0.110,-0.110,0,2014
6.82776600,0.00003400,-0.00003400,0,19h23m18.25s,290.826023,+44d11m02.8s,44.184109,,,,,,,,,1.160,0.120,-0.120,0,2014
5.52424200,0.00002700,-0.00002700,0,19h39m46.53s,294.943885,+39d01m55.4s,39.032062,,,,,,,,,2.090,0.960,-0.960,0,2014
8.77501000,0.00011300,-0.00011300,0,19h39m46.53s,294.943885,+39d01m55.4s,39.032062,,,,,,,,,1.720,0.790,-0.790,0,2014
4.66271500,0.00000300,-0.00000300,0,19h53m55.88s,298.482828,+46d47m37.0s,46.793617,,,,,,,,,4.710,0.830,-0.830,0,2014
11.81500700,0.00002000,-0.00002000,0,19h53m55.88s,298.482828,+46d47m37.0s,46.793617,,,,,,,,,3.680,0.650,-0.650,0,2014
4.36270500,0.00000900,-0.00000900,0,19h15m14.87s,288.811943,+39d46m14.4s,39.770658,,,,,,,,,1.630,0.230,-0.230,0,2014
6.94135700,0.00000700,-0.00000700,0,19h15m14.87s,288.811943,+39d46m14.4s,39.770658,,,,,,,,,2.630,0.370,-0.370,0,2014
31.78192500,0.00010500,-0.00010500,0,19h15m14.87s,288.811943,+39d46m14.4s,39.770658,,,,,,,,,2.290,0.350,-0.350,0,2014
5.90124000,0.00010000,-0.00010000,0,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,4.10000,,,1,1303.00000,,,1,2.200,0.200,-0.200,0,2011
8.75220000,0.00030000,-0.00030000,0,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,0.50000,,,1,158.90000,,,1,2.000,0.200,-0.200,0,2011
22.78020000,0.00050000,-0.00050000,0,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,,,,,,,,,2.700,0.200,-0.200,0,2012
