# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar 10 21:44:44 2019
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN pl_disc:        Year of Discovery
#
pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,pl_disc
Kepler-1271 b,Transit,1,3.02559550,0.00001160,-0.00001160,0,,,,,,,,,0.132,0.021,-0.014,0,885.00,131.56,-95.94,0,1.13,0.06,-0.06,0,1.23,0.18,-0.13,0,2016
Kepler-1272 b,Transit,1,51.13097040,0.00045140,-0.00045140,0,,,,,,,,,0.211,0.062,-0.029,0,896.00,222.28,-96.23,0,1.06,0.08,-0.07,0,1.09,0.27,-0.11,0,2016
Kepler-1273 b,Transit,1,28.62565300,0.00021740,-0.00021740,0,,,,,,,,,0.222,0.029,-0.017,0,1355.00,171.94,-90.29,0,0.94,0.04,-0.05,0,0.91,0.12,-0.06,0,2016
Kepler-1274 b,Transit,1,6.98152703,0.00006708,-0.00006708,0,,,,,,,,,0.127,0.009,-0.009,0,609.00,38.18,-35.48,0,1.45,0.06,-0.05,0,2.17,0.13,-0.12,0,2016
Kepler-1275 b,Transit,1,3.65691115,0.00001583,-0.00001583,0,,,,,,,,,0.132,0.058,-0.024,0,1280.00,556.04,-237.51,0,1.23,0.21,-0.13,0,1.36,0.60,-0.23,0,2016
Kepler-1276 b,Transit,1,12.57200950,0.00010980,-0.00010980,0,,,,,,,,,0.106,0.018,-0.010,0,587.00,67.02,-48.86,0,1.14,0.05,-0.05,0,1.21,0.14,-0.10,0,2016
Kepler-1277 b,Transit,1,40.83650120,0.00045860,-0.00045860,0,,,,,,,,,0.143,0.026,-0.010,0,606.00,40.99,-34.03,0,0.94,0.04,-0.04,0,0.92,0.06,-0.05,0,2016
Kepler-1278 b,Transit,1,3.23941344,0.00001696,-0.00001696,0,,,,,,,,,0.090,0.028,-0.011,0,743.00,223.95,-88.31,0,1.11,0.11,-0.08,0,1.16,0.35,-0.13,0,2016
Kepler-1279 b,Transit,1,23.47741010,0.00024450,-0.00024450,0,,,,,,,,,0.156,0.079,-0.024,0,1017.00,454.91,-153.53,0,1.21,0.19,-0.10,0,1.33,0.62,-0.19,0,2016
Kepler-128 b,Transit,2,15.09000000,,,0,,,,,,,,,0.101,0.003,-0.003,0,399.00,12.04,-10.91,0,1.20,,,0,1.55,,,0,2013
Kepler-128 c,Transit,2,22.80400000,,,0,,,,,,,,,0.101,0.003,-0.003,0,399.00,12.04,-10.91,0,1.20,,,0,1.55,,,0,2013
Kepler-1280 b,Transit,1,66.55790570,0.00077050,-0.00077050,0,,,,,,,,,0.167,0.074,-0.026,0,1006.00,454.89,-161.67,0,1.20,0.18,-0.11,0,1.32,0.59,-0.20,0,2016
Kepler-1281 b,Transit,1,3.11602791,0.00001300,-0.00001300,0,,,,,,,,,0.146,0.012,-0.012,0,1090.00,80.37,-74.13,0,0.87,0.04,-0.05,0,0.83,0.06,-0.05,0,2016
Kepler-1282 b,Transit,1,2.13194651,0.00000687,-0.00000687,0,,,,,,,,,0.138,0.019,-0.010,0,1126.00,146.46,-77.10,0,0.92,0.04,-0.04,0,0.89,0.11,-0.06,0,2016
Kepler-1283 b,Transit,1,12.94609780,0.00021850,-0.00021850,0,,,,,,,,,0.170,0.070,-0.028,0,1452.00,589.71,-245.76,0,1.16,0.18,-0.11,0,1.25,0.51,-0.20,0,2016
Kepler-1284 b,Transit,1,0.66407381,0.00000148,-0.00000148,0,,,,,,,,,0.108,0.009,-0.006,0,852.00,50.63,-48.34,0,0.84,0.04,-0.04,0,0.79,0.05,-0.04,0,2016
Kepler-1285 b,Transit,1,14.79674580,0.00011340,-0.00011340,0,,,,,,,,,0.087,0.009,-0.007,0,364.00,35.76,-26.37,0,1.20,0.05,-0.04,0,1.28,0.12,-0.09,0,2016
Kepler-1286 b,Transit,1,11.25402929,0.00006812,-0.00006812,0,,,,,,,,,0.192,0.040,-0.016,0,1150.00,236.63,-90.45,0,1.00,0.05,-0.05,0,0.98,0.20,-0.07,0,2016
Kepler-1287 b,Transit,1,11.47685909,0.00006466,-0.00006466,0,,,,,,,,,0.137,0.020,-0.012,0,1027.00,142.05,-83.16,0,0.96,0.05,-0.06,0,0.94,0.13,-0.07,0,2016
Kepler-1288 b,Transit,1,2.76122421,0.00001477,-0.00001477,0,,,,,,,,,0.100,0.042,-0.014,0,715.00,288.80,-99.54,0,1.20,0.16,-0.08,0,1.29,0.54,-0.17,0,2016
Kepler-1289 b,Transit,1,7.99019627,0.00005083,-0.00005083,0,,,,,,,,,0.136,0.044,-0.021,0,1059.00,348.88,-180.86,0,1.10,0.17,-0.10,0,1.17,0.37,-0.18,0,2016
Kepler-129 b,Transit,2,15.79186000,0.00006800,-0.00006800,0,0.131000,,,0,,,,,0.211,0.019,-0.019,0,371.00,9.68,-9.73,0,,,,,1.64,0.05,-0.05,0,2014
Kepler-129 c,Transit,2,82.20017000,0.00068000,-0.00068000,0,0.393000,,,0,,,,,0.227,0.009,-0.009,0,371.00,9.68,-9.73,0,,,,,1.64,0.05,-0.05,0,2014
Kepler-1290 b,Transit,1,4.69500134,0.00004206,-0.00004206,0,,,,,,,,,0.127,0.019,-0.012,0,1321.00,181.91,-106.70,0,0.95,0.05,-0.05,0,0.93,0.13,-0.07,0,2016
Kepler-1291 b,Transit,1,8.63043276,0.00006731,-0.00006731,0,,,,,,,,,0.148,0.009,-0.016,0,982.00,65.31,-62.48,0,0.84,0.04,-0.05,0,0.80,0.05,-0.05,0,2016
Kepler-1292 b,Transit,1,3.27646405,0.00001548,-0.00001548,0,,,,,,,,,0.162,0.026,-0.012,0,1406.00,219.64,-102.48,0,0.95,0.04,-0.04,0,0.93,0.14,-0.06,0,2016
Kepler-1293 b,Transit,1,5.57654784,0.00004024,-0.00004024,0,,,,,,,,,0.087,0.037,-0.013,0,770.00,330.20,-115.71,0,1.18,0.18,-0.10,0,1.28,0.55,-0.18,0,2016
Kepler-1294 b,Transit,1,115.68622580,0.00084450,-0.00084450,0,,,,,,,,,0.285,0.048,-0.028,0,1120.00,189.56,-110.33,0,0.99,0.07,-0.06,0,0.97,0.16,-0.09,0,2016
Kepler-1295 b,Transit,1,3.81371974,0.00002278,-0.00002278,0,,,,,,,,,0.138,0.018,-0.011,0,1257.00,142.81,-84.25,0,0.92,0.04,-0.04,0,0.89,0.10,-0.06,0,2016
Kepler-1296 b,Transit,1,8.38398650,0.00008648,-0.00008648,0,,,,,,,,,0.081,0.008,-0.005,0,631.00,53.03,-41.84,0,0.87,0.04,-0.05,0,0.83,0.07,-0.05,0,2016
Kepler-1297 b,Transit,1,1.68189002,0.00001032,-0.00001032,0,,,,,,,,,0.087,0.014,-0.008,0,996.00,163.95,-94.27,0,0.99,0.06,-0.06,0,0.99,0.16,-0.09,0,2016
Kepler-1298 b,Transit,1,7.12811928,0.00004863,-0.00004863,0,,,,,,,,,0.117,0.021,-0.021,0,498.00,83.99,-84.79,0,1.45,0.12,-0.11,0,2.00,0.34,-0.35,0,2016
Kepler-1299 b,Transit,1,19.94008740,0.00014570,-0.00014570,0,,,,,,,,,0.266,0.059,-0.037,0,1352.00,196.30,-103.91,0,0.94,0.04,-0.06,0,0.91,0.13,-0.06,0,2016
Kepler-130 b,Transit,3,8.45745800,0.00003900,-0.00003900,0,0.079000,,,0,,,,,0.091,0.004,-0.004,0,330.00,11.59,-11.23,0,,,,,1.13,0.03,-0.03,0,2014
Kepler-130 c,Transit,3,27.50868000,0.00006000,-0.00007000,0,0.178000,0.005000,-0.005000,0,0.000000,0.070000,0.000000,0,0.259,0.022,-0.022,0,330.00,11.59,-11.23,0,,,,,1.13,0.03,-0.03,0,2014
Kepler-130 d,Transit,3,87.51790500,0.00074400,-0.00074400,0,0.377000,,,0,,,,,0.146,0.014,-0.014,0,330.00,11.59,-11.23,0,,,,,1.13,0.03,-0.03,0,2014
Kepler-1300 b,Transit,1,22.24190920,0.00024540,-0.00024540,0,,,,,,,,,0.122,0.027,-0.028,0,757.00,163.10,-171.32,0,1.29,0.16,-0.15,0,1.79,0.38,-0.41,0,2016
Kepler-1301 b,Transit,1,9.08237046,0.00004331,-0.00004331,0,,,,,,,,,0.125,0.012,-0.007,0,816.00,50.86,-42.30,0,0.85,0.04,-0.04,0,0.81,0.05,-0.04,0,2016
Kepler-1302 b,Transit,1,8.83922659,0.00005866,-0.00005866,0,,,,,,,,,0.128,0.013,-0.008,0,727.00,53.32,-39.87,0,0.86,0.04,-0.04,0,0.82,0.06,-0.04,0,2016
Kepler-1303 b,Transit,1,7.56127224,0.00004120,-0.00004120,0,,,,,,,,,0.127,0.031,-0.012,0,905.00,211.91,-86.28,0,1.01,0.05,-0.05,0,1.00,0.24,-0.09,0,2016
Kepler-1304 b,Transit,1,16.12888530,0.00011910,-0.00011910,0,,,,,,,,,0.204,0.017,-0.047,0,682.00,49.28,-44.95,0,0.85,0.04,-0.05,0,0.81,0.05,-0.05,0,2016
Kepler-1305 b,Transit,1,13.56309720,0.00013850,-0.00013850,0,,,,,,,,,0.168,0.031,-0.017,0,1343.00,235.66,-139.15,0,0.97,0.06,-0.06,0,0.96,0.17,-0.09,0,2016
Kepler-1306 b,Transit,1,16.29595382,0.00007404,-0.00007404,0,,,,,,,,,0.170,0.040,-0.016,0,1130.00,260.75,-108.74,0,0.98,0.07,-0.06,0,0.97,0.22,-0.09,0,2016
Kepler-1307 b,Transit,1,18.01621096,0.00009522,-0.00009522,0,,,,,,,,,0.220,0.059,-0.024,0,1396.00,366.01,-147.88,0,1.06,0.07,-0.06,0,1.08,0.29,-0.11,0,2016
Kepler-1308 b,Transit,1,2.10433812,0.00000424,-0.00000424,0,,,,,,,,,0.046,0.005,-0.004,0,73.00,7.38,-7.51,0,0.35,0.04,-0.04,0,0.34,0.03,-0.03,0,2016
Kepler-1309 b,Transit,1,28.84326470,0.00026520,-0.00026520,0,,,,,,,,,0.211,0.018,-0.018,0,845.00,62.94,-61.48,0,0.85,0.05,-0.05,0,0.80,0.06,-0.05,0,2016
Kepler-131 b,Transit,2,16.09200000,,,0,,,,,,,,,0.215,0.018,-0.018,0,235.00,18.92,-13.46,0,1.02,0.06,-0.06,0,1.03,0.10,-0.10,0,2014
Kepler-131 c,Transit,2,25.51690000,,,0,,,,,,,,,0.075,0.006,-0.006,0,235.00,18.92,-13.46,0,1.02,0.06,-0.06,0,1.03,0.10,-0.10,0,2014
Kepler-1310 b,Transit,1,0.67933627,0.00000072,-0.00000072,0,,,,,,,,,0.128,0.014,-0.011,0,583.00,62.38,-50.12,0,0.91,0.05,-0.06,0,0.88,0.10,-0.07,0,2016
Kepler-1311 b,Transit,2,11.17269940,0.00013870,-0.00013870,0,,,,,,,,,0.111,0.022,-0.023,0,705.00,150.27,-148.60,0,1.05,0.08,-0.06,0,1.40,0.30,-0.30,0,2016
Kepler-1311 c,Transit,2,2.53573424,0.00001018,-0.00001018,0,,,,,,,,,0.109,0.025,-0.021,0,705.00,150.27,-148.60,0,1.05,0.08,-0.06,0,1.40,0.30,-0.30,0,2016
Kepler-1312 b,Transit,1,5.44832529,0.00000735,-0.00000735,0,,,,,,,,,0.187,0.007,-0.006,0,305.00,10.04,-10.16,0,0.99,0.03,-0.03,0,0.92,0.03,-0.03,0,2016
Kepler-1313 b,Transit,1,3.83309118,0.00000534,-0.00000534,0,,,,,,,,,0.157,0.005,-0.007,0,187.00,6.24,-6.55,0,0.92,0.03,-0.03,0,0.85,0.03,-0.03,0,2016
Kepler-1314 b,Transit,1,5.42474928,0.00000397,-0.00000397,0,,,,,,,,,0.456,0.017,-0.017,0,462.00,22.44,-26.25,0,0.60,0.02,-0.02,0,0.59,0.02,-0.02,0,2016
Kepler-1315 b,Transit,1,0.84338011,0.00000082,-0.00000082,0,,,,,,,,,0.123,0.007,-0.005,0,505.00,23.50,-25.43,0,0.80,0.03,-0.04,0,0.75,0.03,-0.03,0,2016
Kepler-1316 b,Transit,1,87.97321360,0.00052310,-0.00052310,0,,,,,,,,,0.316,0.049,-0.034,0,753.00,115.83,-80.78,0,1.04,0.05,-0.05,0,1.12,0.17,-0.12,0,2016
Kepler-1317 b,Transit,1,0.56887443,0.00000060,-0.00000060,0,,,,,,,,,0.139,0.008,-0.007,0,734.00,39.07,-38.63,0,0.83,0.04,-0.04,0,0.79,0.04,-0.04,0,2016
Kepler-1318 b,Transit,1,213.25766300,0.00105100,-0.00105100,0,,,,,,,,,0.277,0.015,-0.013,0,475.00,20.13,-23.51,0,0.73,0.03,-0.04,0,0.70,0.02,-0.03,0,2016
Kepler-1319 b,Transit,1,2.88676265,0.00000337,-0.00000337,0,,,,,,,,,0.120,0.064,-0.007,0,114.00,6.13,-6.26,0,0.56,0.01,-0.02,0,0.54,0.02,-0.02,0,2016
Kepler-132 b,Transit,4,6.17819600,0.00002200,-0.00002200,0,0.067000,,,0,,,,,0.108,0.021,-0.021,0,303.00,41.70,-28.90,0,,,,,1.18,0.23,-0.23,0,2014
Kepler-132 c,Transit,4,6.41491400,0.00001900,-0.00001900,0,0.068000,,,0,,,,,0.114,0.022,-0.022,0,303.00,41.70,-28.90,0,,,,,1.18,0.23,-0.23,0,2014
Kepler-132 d,Transit,4,18.01019900,0.00006700,-0.00006700,0,0.136000,,,0,,,,,0.138,0.027,-0.027,0,303.00,41.70,-28.90,0,,,,,1.18,0.23,-0.23,0,2014
Kepler-132 e,Transit,4,110.28693740,0.00087800,-0.00087800,0,,,,,,,,,0.105,0.014,-0.011,0,303.00,41.70,-28.90,0,,,,,1.18,0.23,-0.23,0,2016
Kepler-1320 b,Transit,1,0.86838653,0.00000116,-0.00000116,0,,,,,,,,,0.152,0.006,-0.010,0,771.00,32.72,-30.73,0,0.80,0.03,-0.04,0,0.74,0.03,-0.03,0,2016
Kepler-1321 b,Transit,2,11.12830484,0.00002043,-0.00002043,0,,,,,,,,,0.439,0.054,-0.054,0,547.00,94.33,-53.71,0,0.54,0.07,-0.04,0,0.53,0.06,-0.04,0,2016
Kepler-1321 c,Transit,2,2.22649109,0.00000524,-0.00000524,0,,,,,,,,,0.214,0.027,-0.016,0,547.00,94.33,-53.71,0,0.54,0.07,-0.04,0,0.53,0.06,-0.04,0,2016
Kepler-1322 b,Transit,1,0.96286738,0.00000204,-0.00000204,0,,,,,,,,,0.144,0.018,-0.012,0,1217.00,151.54,-99.32,0,0.90,0.05,-0.06,0,0.87,0.11,-0.07,0,2016
Kepler-1323 b,Transit,1,0.92990668,0.00000075,-0.00000075,0,,,,,,,,,0.136,0.029,-0.021,0,530.00,114.09,-81.27,0,1.18,0.11,-0.06,0,1.40,0.30,-0.21,0,2016
Kepler-1324 b,Transit,1,4.11584468,0.00000855,-0.00000855,0,,,,,,,,,0.135,0.007,-0.008,0,522.00,21.01,-24.16,0,0.78,0.03,-0.04,0,0.73,0.02,-0.03,0,2016
Kepler-1325 b,Transit,1,33.87868380,0.00023340,-0.00023340,0,,,,,,,,,0.255,0.036,-0.042,0,955.00,136.72,-71.35,0,0.93,0.04,-0.05,0,0.91,0.13,-0.06,0,2016
Kepler-1326 b,Transit,1,42.35142670,0.00013720,-0.00013720,0,,,,,,,,,0.373,0.135,-0.068,0,910.00,320.92,-167.63,0,1.45,0.21,-0.16,0,1.74,0.63,-0.32,0,2016
Kepler-1327 b,Transit,1,14.88801098,0.00008768,-0.00008768,0,,,,,,,,,0.161,0.052,-0.018,0,688.00,164.10,-76.08,0,1.02,0.07,-0.07,0,1.03,0.25,-0.11,0,2016
Kepler-1328 b,Transit,1,4.52158888,0.00002184,-0.00002184,0,,,,,,,,,0.087,0.018,-0.008,0,630.00,129.61,-60.03,0,1.00,0.06,-0.06,0,0.99,0.20,-0.09,0,2016
Kepler-1329 b,Transit,1,9.33646594,0.00003106,-0.00003106,0,,,,,,,,,0.194,0.005,-0.014,0,624.00,20.04,-24.24,0,0.72,0.02,-0.02,0,0.69,0.02,-0.02,0,2016
Kepler-133 b,Transit,2,8.12997600,0.00003800,-0.00003800,0,0.083000,,,0,,,,,0.157,0.027,-0.027,0,530.00,100.76,-88.68,0,,,,,1.43,0.24,-0.24,0,2014
Kepler-133 c,Transit,2,31.51758600,0.00015800,-0.00015800,0,0.204000,,,0,,,,,0.253,0.043,-0.043,0,530.00,100.76,-88.68,0,,,,,1.43,0.24,-0.24,0,2014
Kepler-1330 b,Transit,1,10.10769068,0.00004951,-0.00004951,0,,,,,,,,,0.147,0.036,-0.012,0,939.00,222.22,-75.42,0,0.97,0.05,-0.05,0,0.94,0.23,-0.07,0,2016
Kepler-1331 b,Transit,1,0.78916165,0.00000121,-0.00000121,0,,,,,,,,,0.094,0.008,-0.007,0,365.00,31.79,-30.43,0,0.72,0.05,-0.05,0,0.69,0.05,-0.04,0,2016
Kepler-1332 b,Transit,1,11.87456832,0.00003749,-0.00003749,0,,,,,,,,,0.122,0.008,-0.004,0,515.00,22.51,-21.12,0,0.95,0.03,-0.04,0,0.90,0.04,-0.03,0,2016
Kepler-1333 b,Transit,1,109.64718420,0.00070770,-0.00070770,0,,,,,,,,,0.251,0.036,-0.022,0,958.00,134.34,-92.46,0,0.94,0.06,-0.06,0,0.92,0.13,-0.08,0,2016
Kepler-1334 b,Transit,1,15.64591713,0.00007265,-0.00007265,0,,,,,,,,,0.204,0.028,-0.016,0,1047.00,141.02,-79.34,0,0.94,0.04,-0.05,0,0.91,0.12,-0.06,0,2016
Kepler-1335 b,Transit,1,6.26406846,0.00002706,-0.00002706,0,,,,,,,,,0.129,0.009,-0.008,0,628.00,28.34,-38.14,0,0.77,0.04,-0.04,0,0.74,0.03,-0.04,0,2016
Kepler-1336 b,Transit,2,23.19868100,0.00025460,-0.00025460,0,,,,,,,,,0.177,0.027,-0.036,0,822.00,119.57,-166.90,0,0.94,0.05,-0.04,0,1.30,0.19,-0.26,0,2016
Kepler-1336 c,Transit,2,5.77721211,0.00002788,-0.00002788,0,,,,,,,,,0.153,0.024,-0.031,0,822.00,119.57,-166.90,0,0.94,0.05,-0.04,0,1.30,0.19,-0.26,0,2016
Kepler-1337 b,Transit,1,24.40025490,0.00010890,-0.00010890,0,,,,,,,,,0.215,0.009,-0.039,0,588.00,29.44,-46.10,0,0.70,0.04,-0.05,0,0.67,0.03,-0.05,0,2016
Kepler-1338 b,Transit,1,0.93511806,0.00000276,-0.00000276,0,,,,,,,,,0.082,0.017,-0.009,0,619.00,126.75,-67.09,0,1.04,0.08,-0.07,0,1.05,0.21,-0.11,0,2016
Kepler-1339 b,Transit,1,1.34155513,0.00000370,-0.00000370,0,,,,,,,,,0.063,0.005,-0.004,0,267.00,18.41,-15.41,0,0.94,0.03,-0.04,0,0.93,0.06,-0.05,0,2016
Kepler-134 b,Transit,2,5.31742900,0.00000800,-0.00000800,0,0.060000,,,0,,,,,0.178,0.035,-0.035,0,369.00,34.33,-25.86,0,,,,,1.18,0.23,-0.23,0,2014
Kepler-134 c,Transit,2,10.10578500,0.00005300,-0.00005300,0,0.092000,,,0,,,,,0.112,0.022,-0.022,0,369.00,34.33,-25.86,0,,,,,1.18,0.23,-0.23,0,2014
Kepler-1340 b,Transit,1,0.66502692,0.00000160,-0.00000160,0,,,,,,,,,0.138,0.062,-0.024,0,1421.00,620.30,-262.92,0,1.27,0.20,-0.14,0,1.42,0.64,-0.25,0,2016
Kepler-1341 b,Transit,1,132.99683220,0.00092430,-0.00092430,0,,,,,,,,,0.267,0.037,-0.033,0,466.00,16.32,-15.71,0,0.79,0.02,-0.03,0,0.72,0.02,-0.02,0,2016
Kepler-1342 b,Transit,1,2.21571036,0.00000812,-0.00000812,0,,,,,,,,,0.148,0.020,-0.012,0,941.00,113.75,-77.19,0,0.93,0.05,-0.06,0,0.90,0.11,-0.06,0,2016
Kepler-1343 b,Transit,1,3.35183158,0.00001113,-0.00001113,0,,,,,,,,,0.172,0.022,-0.017,0,1307.00,167.65,-122.36,0,0.95,0.06,-0.08,0,0.93,0.11,-0.08,0,2016
Kepler-1344 b,Transit,1,4.76830490,0.00001895,-0.00001895,0,,,,,,,,,0.164,0.045,-0.018,0,851.00,228.06,-93.93,0,1.09,0.09,-0.07,0,1.13,0.31,-0.12,0,2016
Kepler-1345 b,Transit,1,44.61695570,0.00033290,-0.00033290,0,,,,,,,,,0.211,0.095,-0.041,0,1164.00,507.55,-227.09,0,1.32,0.22,-0.14,0,1.55,0.69,-0.30,0,2016
Kepler-1346 b,Transit,1,3.40165668,0.00001161,-0.00001161,0,,,,,,,,,0.141,0.050,-0.019,0,1123.00,399.75,-152.85,0,1.14,0.15,-0.08,0,1.21,0.43,-0.15,0,2016
Kepler-1347 b,Transit,1,14.00947528,0.00007001,-0.00007001,0,,,,,,,,,0.092,0.005,-0.004,0,321.00,13.22,-13.98,0,0.82,0.04,-0.04,0,0.79,0.03,-0.03,0,2016
Kepler-1348 b,Transit,1,27.57227420,0.00022800,-0.00022800,0,,,,,,,,,0.173,0.038,-0.021,0,1033.00,229.76,-103.45,0,1.04,0.07,-0.07,0,1.04,0.23,-0.10,0,2016
Kepler-1349 b,Transit,1,2.12823928,0.00001057,-0.00001057,0,,,,,,,,,0.062,0.056,-0.010,0,260.00,235.69,-40.60,0,1.16,0.41,-0.08,0,1.28,1.15,-0.19,0,2016
Kepler-135 b,Transit,2,6.00253000,0.00001600,-0.00001600,0,0.067000,,,0,,,,,0.161,0.031,-0.031,0,604.00,66.18,-49.55,0,,,,,1.27,0.24,-0.24,0,2014
Kepler-135 c,Transit,2,11.44870800,0.00014500,-0.00014500,0,0.103000,,,0,,,,,0.103,0.021,-0.021,0,604.00,66.18,-49.55,0,,,,,1.27,0.24,-0.24,0,2014
Kepler-1350 b,Transit,2,4.49686040,0.00001273,-0.00001273,0,,,,,,,,,0.225,0.014,-0.022,0,350.00,27.86,-43.95,0,0.55,0.03,-0.05,0,0.53,0.03,-0.05,0,2016
Kepler-1350 c,Transit,2,1.76678906,0.00000712,-0.00000712,0,,,,,,,,,0.154,0.011,-0.016,0,350.00,27.86,-43.95,0,0.55,0.03,-0.05,0,0.53,0.03,-0.05,0,2016
Kepler-1351 b,Transit,1,0.91614077,0.00000192,-0.00000192,0,,,,,,,,,0.058,0.004,-0.004,0,241.00,11.94,-15.70,0,0.70,0.03,-0.04,0,0.67,0.03,-0.04,0,2016
Kepler-1352 b,Transit,1,1.87788275,0.00000735,-0.00000735,0,,,,,,,,,0.079,0.022,-0.010,0,637.00,180.92,-81.56,0,1.11,0.11,-0.08,0,1.16,0.33,-0.14,0,2016
Kepler-1353 b,Transit,1,24.75439660,0.00014310,-0.00014310,0,,,,,,,,,0.161,0.033,-0.012,0,596.00,35.54,-37.42,0,0.76,0.04,-0.05,0,0.72,0.04,-0.04,0,2016
Kepler-1354 b,Transit,1,76.61337700,0.00077730,-0.00077730,0,,,,,,,,,0.265,0.109,-0.045,0,1057.00,409.26,-171.28,0,1.16,0.16,-0.11,0,1.24,0.49,-0.19,0,2016
Kepler-1355 b,Transit,1,1.28958811,0.00000350,-0.00000350,0,,,,,,,,,0.130,0.011,-0.009,0,963.00,66.95,-55.80,0,0.88,0.04,-0.04,0,0.83,0.06,-0.04,0,2016
Kepler-1356 b,Transit,1,0.63400294,0.00000120,-0.00000120,0,,,,,,,,,0.136,0.010,-0.009,0,881.00,49.91,-48.31,0,0.82,0.04,-0.04,0,0.78,0.04,-0.04,0,2016
Kepler-1357 b,Transit,1,3.00913240,0.00001520,-0.00001520,0,,,,,,,,,0.114,0.018,-0.010,0,1026.00,155.71,-84.04,0,0.93,0.05,-0.06,0,0.90,0.13,-0.07,0,2016
Kepler-1358 b,Transit,1,7.06317341,0.00002900,-0.00002900,0,,,,,,,,,0.100,0.006,-0.009,0,558.00,33.70,-37.43,0,0.82,0.04,-0.05,0,0.79,0.04,-0.05,0,2016
Kepler-1359 b,Transit,1,59.49709520,0.00050520,-0.00050520,0,,,,,,,,,0.252,0.040,-0.029,0,669.00,24.70,-25.15,0,0.78,0.03,-0.04,0,0.72,0.02,-0.02,0,2016
Kepler-136 b,Transit,2,11.57890000,0.00003000,-0.00003000,0,0.106000,,,0,,,,,0.183,0.034,-0.034,0,366.00,44.66,-31.32,0,,,,,1.35,0.25,-0.25,0,2014
Kepler-136 c,Transit,2,16.39923500,0.00005100,-0.00005100,0,0.133000,,,0,,,,,0.178,0.033,-0.033,0,366.00,44.66,-31.32,0,,,,,1.35,0.25,-0.25,0,2014
Kepler-1360 b,Transit,1,40.52864130,0.00033280,-0.00033280,0,,,,,,,,,0.303,0.104,-0.068,0,1405.00,468.74,-320.13,0,1.51,0.23,-0.21,0,1.83,0.63,-0.41,0,2016
Kepler-1361 b,Transit,1,3.57554956,0.00002329,-0.00002329,0,,,,,,,,,0.077,0.011,-0.011,0,404.00,22.38,-21.27,0,0.83,0.04,-0.04,0,0.79,0.04,-0.04,0,2016
Kepler-1362 b,Transit,1,136.20562600,0.00127800,-0.00127800,0,,,,,,,,,0.232,0.011,-0.017,0,767.00,31.17,-30.74,0,0.80,0.03,-0.04,0,0.74,0.03,-0.03,0,2016
Kepler-1363 b,Transit,1,2.94194094,0.00001171,-0.00001171,0,,,,,,,,,0.112,0.008,-0.007,0,559.00,31.05,-36.18,0,0.76,0.04,-0.05,0,0.72,0.04,-0.04,0,2016
